username,title,subscribers,avg_views,avg_reactions,avg_comments,avg_forwards,posts_per_day,has_linked_chat,err,reach,bot_ratio,detected_category,preliminary_score,health_score
@crypto_global_2610,Open Chain,2851,1209,12,4,3,1.12,True,1.6,42.41,0.095,crypto,65,61.3
@politics_peak_2611,Open Debate,1838,421,19,6,6,3.86,True,6.55,22.91,0.017,politics,70,69.3
@education_daily_2612,Alpha Academy,15204,5454,63,12,10,2.61,True,2.0,35.88,0.051,education,85,82.4
@music_smart_2613,Smart Beats,3954,492,1,0,0,36.5,False,0.55,12.44,0.081,music,25,23.8
@business_daily_2614,Bright Capital,1683471,412306,10191,0,1896,1.41,False,4.3,24.49,0.043,business,65,63.3
@entertainment_alpha_2615,Bright Fun,9683,1343,29,0,8,2.95,False,3.27,13.88,0.037,entertainment,52,50.8
@music_peak_2616,Global Beats,18415,4838,151,0,37,0.66,False,4.6,26.28,0.045,music,55,53.5
@lifestyle_nova_2617,Peak Home,23742,3741,56,0,11,1.56,False,2.11,15.76,0.073,lifestyle,55,52.6
@gaming_insider_2618,Smart Quest,5340,1090,24,0,5,0.99,False,3.34,20.41,0.064,gaming,52,50.0
@crypto_smart_2619,Alpha Crypto,373,131,3,0,1,1.96,True,3.86,35.34,0.06,crypto,57,55.0
@news_bright_2620,Insider Report,7686,2500,110,0,24,2.61,False,6.12,32.53,0.032,news,67,65.7
@education_bright_2621,Prime Course,3304,821,23,0,5,20.3,False,4.15,24.86,0.0,education,40,40.0
@business_prime_2622,Open Ventures,5597,1920,0,0,0,2.06,True,0.05,34.32,0.119,business,43.0,39.9
@lifestyle_insider_2623,Global Home,158,63,1,0,0,2.0,False,3.38,40.1,0.07,lifestyle,57,54.6
@education_urban_2624,Alpha Lessons,417,153,5,1,1,1.54,True,5.39,36.7,0.018,education,72,71.2
@news_urban_2625,Prime Report,1288,567,3,0,0,1.53,False,0.87,44.07,0.0,news,50,50.0
@crypto_nova_2626,Open DeFi,559,203,1,0,0,0.18,True,1.28,36.49,0.072,crypto,37,35.4
@gaming_neon_2627,Neon Esports,7911,1456,45,8,16,1.87,True,4.84,18.41,0.067,gaming,67,64.3
@tech_daily_2628,Smart AI,5177,1411,49,0,19,2.54,False,6.05,27.26,0.077,tech,62,59.1
@crypto_bright_2629,Open Coins,93099,29412,483,0,96,2.43,False,2.33,31.59,0.114,crypto,67,62.4
@anime_open_2630,Vivid Anime,2117,722,27,10,6,0.44,True,6.63,34.15,0.124,anime,70,64.8
@crypto_peak_2631,Insider DeFi,16823,4662,65,0,9,1.55,False,2.0,27.71,0.115,crypto,60,55.9
@gacha_prime_2632,Open Club,19544,6993,279,0,73,1.73,False,6.21,35.78,0.082,gacha,70,66.6
@tech_core_2633,Bright Tech,2526,643,12,0,4,2.23,False,3.15,25.46,0.047,tech,55,53.5
@business_neon_2634,Insider Ventures,154,37,0,0,0,1.47,True,0.07,24.48,0.0,business,33.4,33.4
@music_urban_2635,Smart Tracks,1875,570,22,0,7,1.76,False,5.93,30.45,0.035,music,65,63.6
@gaming_daily_2636,Quiet Arena,718,168,6,0,1,2.69,False,6.08,23.52,0.002,gaming,57,56.9
@lifestyle_prime_2637,Peak Style,36303,9099,72,0,13,2.26,False,1.08,25.07,0.0,lifestyle,55,55.0
@business_open_2638,Quiet Market,1469,536,7,0,1,3.07,False,2.12,36.53,0.025,business,55,54.2
@entertainment_daily_2639,Neon Laughs,3283,935,26,0,3,1.3,False,3.94,28.49,0.038,entertainment,55,53.8
@lifestyle_vivid_2640,Insider Home,1850,679,21,0,6,0.16,False,5.45,36.7,0.012,lifestyle,50,49.6
@news_vivid_2641,Neon Wire,382,99,2,0,0,0.89,True,4.53,26.12,0.056,news,47,45.4
@lifestyle_prime_2642,Urban Home,4185,1589,59,20,21,2.17,True,5.65,37.98,0.133,lifestyle,85,78.2
@news_open_2643,Peak Report,3214,1269,13,0,3,1.41,False,1.62,39.49,0.055,news,55,53.2
@entertainment_daily_2644,Neon Laughs,468,110,1,0,0,15.2,False,1.62,23.53,0.116,entertainment,32,29.8
@news_bright_2645,Prime Digest,291,96,2,0,0,0.53,False,3.69,33.1,0.065,news,52,50.0
@gaming_urban_2646,Prime Games,2334,248,5,1,1,2.64,True,3.1,10.66,0.348,gaming,60,47.5
@news_prime_2647,Peak Wire,139,54,1,0,0,1.67,True,4.5,39.33,0.08,news,57,54.3
@lifestyle_prime_2648,Nova Style,24658,4711,39,14,7,2.46,True,1.25,19.11,0.036,lifestyle,70,68.5
@crypto_bright_2649,Open Coins,569,155,3,1,1,4.47,True,4.0,27.31,0.026,crypto,57,56.1
@news_open_2650,Quiet Digest,3749,1146,11,0,3,2.94,False,1.52,30.57,0.039,news,55,53.7
@entertainment_peak_2651,Open Memes,1040,311,9,3,1,1.87,True,4.21,29.94,0.07,entertainment,65,62.3
@news_insider_2652,Bright Digest,3637,563,10,1,2,0.09,True,2.92,15.49,0.076,news,45,43.0
@entertainment_quiet_2653,Bright Laughs,4903,1438,7,0,1,2.39,False,0.66,29.35,0.101,entertainment,45,42.3
@health_neon_2654,Urban Fit,506,188,2,0,1,1.02,True,2.77,37.33,0.06,health,57,54.9
@business_urban_2655,Global Market,80033,3151,31,0,6,1.81,False,1.59,3.94,0.046,business,43.97,42.7
@business_core_2656,Global Money,3580,862,24,4,4,0.05,True,4.47,24.1,0.074,business,50,47.8
@anime_peak_2657,Global Anime,92136,26615,9,0,2,3.06,False,0.05,28.89,0.0,anime,38.0,38.0
@crypto_smart_2658,Insider Crypto,5275,1342,12,0,2,2.85,False,1.32,25.44,0.054,crypto,52,50.3
@tech_vivid_2659,Peak AI,4102,964,11,3,3,0.03,True,2.0,23.52,0.034,tech,50,49.0
@politics_smart_2660,Nova Debate,9193,4570,125,23,44,0.16,True,4.09,49.72,0.039,politics,67,65.5
@health_daily_2661,Neon Wellness,127,25,0,0,0,2.17,True,3.5,20.15,0.055,health,52,50.3
@entertainment_neon_2662,Insider Vibes,45701,5978,160,0,49,3.06,False,3.64,13.08,0.0,entertainment,50,50.0
@gacha_nova_2663,Smart GLMV,1027,404,9,1,2,0.51,True,3.54,39.41,0.031,gacha,65,63.8
@entertainment_peak_2664,Neon Laughs,536,150,5,0,1,1.93,False,5.39,28.15,0.072,entertainment,57,54.5
@lifestyle_prime_2665,Daily Home,2000,796,21,6,8,0.12,True,4.58,39.82,0.074,lifestyle,60,57.3
@education_urban_2666,Core Academy,1950,488,9,0,3,3.01,False,2.77,25.04,0.086,education,50,47.4
@crypto_global_2667,Prime Coins,14849,2833,22,6,4,0.2,True,1.29,19.08,0.165,crypto,55,49.6
@entertainment_alpha_2668,Nova Fun,116268,21520,613,197,256,1.77,True,5.05,18.51,0.003,entertainment,85,84.9
@anime_smart_2669,Insider Manga,2019,207,1,0,0,2.98,True,1.31,10.28,0.684,anime,45,26.5
@lifestyle_smart_2670,Vivid Living,16662,2318,21,0,4,3.29,False,1.28,13.91,0.658,lifestyle,45,27.2
@lifestyle_alpha_2671,Nova Style,179200,48839,72,11,17,1.75,True,0.21,27.25,0.114,lifestyle,69.2,64.5
@lifestyle_smart_2672,Peak Living,1304,634,17,0,6,2.03,False,4.19,48.65,0.022,lifestyle,60,59.2
@news_smart_2673,Smart Wire,681,262,12,0,3,2.36,False,7.29,38.57,0.098,news,62,58.4
@education_vivid_2674,Prime Course,4508,1736,23,8,8,0.91,True,2.16,38.52,0.078,education,70,66.7
@business_nova_2675,Nova Ventures,50201,10078,218,67,43,1.04,True,3.28,20.08,0.0,business,82,82.0
@news_urban_2676,Insider News,64456,12242,365,126,104,0.68,True,4.15,18.99,0.069,news,72,69.0
@lifestyle_insider_2677,Neon Style,35689,4772,94,30,17,2.18,True,3.02,13.37,0.085,lifestyle,75,71.2
@lifestyle_peak_2678,Smart Travel,522,166,5,1,0,2.37,True,4.6,31.93,0.101,lifestyle,67,62.9
@entertainment_nova_2679,Vivid Laughs,9487,3103,76,0,31,5.67,False,4.3,32.72,0.08,entertainment,52,49.5
@entertainment_alpha_2680,Urban Fun,1091,439,14,0,4,25.7,False,4.86,40.25,0.038,entertainment,45,44.0
@news_bright_2681,Open News,827,254,6,1,1,0.04,True,4.1,30.72,0.056,news,52,50.3
@tech_core_2682,Global Dev,12544,3588,102,0,30,3.01,False,4.18,28.61,0.035,tech,55,53.8
@tech_neon_2683,Global AI,5129,1855,33,0,8,1.21,False,2.57,36.17,0.002,tech,62,61.9
@news_bright_2684,Core Digest,3420,662,23,0,3,0.06,False,5.28,19.36,0.06,news,40,38.5
@politics_vivid_2685,Alpha Debate,7100,2092,48,0,14,0.17,False,3.4,29.48,0.082,politics,42,39.9
@entertainment_peak_2686,Peak Laughs,100,44,1,0,0,2.38,True,3.45,44.93,0.02,entertainment,57,56.3
@tech_neon_2687,Smart Dev,9970,1761,70,14,23,1.07,True,5.53,17.67,0.117,tech,77,71.6
@business_vivid_2688,Vivid Market,8052,3397,54,0,7,4.37,False,2.15,42.19,0.131,business,57,52.5
@gaming_neon_2689,Alpha Arena,7621,2436,76,0,20,1.51,False,4.48,31.97,0.058,gaming,62,59.8
@crypto_vivid_2690,Insider DeFi,3469,1011,2,0,0,2.84,True,0.48,29.16,0.038,crypto,44.6,43.6
@business_open_2691,Core Market,1162,470,14,3,4,1.33,True,4.16,40.49,0.105,business,70,65.6
@news_nova_2692,Alpha Report,6860,3032,10,1,2,3.4,True,0.5,44.21,0.043,news,57,55.5
@gaming_urban_2693,Global Esports,67859,23972,781,119,252,1.02,True,4.72,35.33,0.046,gaming,87,84.6
@entertainment_daily_2694,Daily Laughs,6782,981,24,4,6,1.92,True,3.58,14.48,0.01,entertainment,62,61.6
@news_quiet_2695,Daily Wire,19018,6772,190,38,64,0.2,True,3.86,35.61,0.102,news,75,70.4
@gaming_quiet_2696,Vivid Games,3337,1054,4,0,1,3.55,False,0.62,31.6,0.088,gaming,45,42.6
@business_peak_2697,Global Money,12310,917,8,2,2,2.19,True,1.27,7.45,0.59,business,53.72,34.7
@crypto_quiet_2698,Nova Coins,320,137,1,0,0,1.11,False,1.52,43.11,0.083,crypto,52,49.4
@business_quiet_2699,Nova Ventures,441,154,3,1,1,1.78,True,3.66,34.95,0.113,business,67,62.5
@news_urban_2700,Quiet Report,1945,755,15,2,5,1.84,True,3.45,38.85,0.069,news,70,67.1
@lifestyle_smart_2701,Neon Travel,59963,1531,33,0,8,0.08,False,3.36,2.55,0.045,lifestyle,33.28,32.4
@education_global_2702,Prime Lessons,1225,452,23,6,8,1.38,True,7.1,36.97,0.046,education,80,77.8
@entertainment_urban_2703,Prime Vibes,51614,10667,278,113,52,2.13,True,4.37,20.67,0.0,entertainment,82,82.0
@movies_bright_2704,Neon Screen,164,35,0,0,0,1.92,True,1.83,21.79,0.102,movies,47,44.1
@gaming_bright_2705,Vivid Quest,30141,7377,70,0,24,1.03,False,1.5,24.48,0.028,gaming,55,54.1
@gacha_neon_2706,Bright OC,7839,2271,40,0,16,1.09,False,3.04,28.97,0.037,gacha,57,55.7
@gaming_nova_2707,Open Games,3270,663,19,4,3,0.3,True,4.18,20.28,0.041,gaming,55,53.7
@entertainment_daily_2708,Global Laughs,23997,6212,55,0,11,2.69,False,1.43,25.89,0.014,entertainment,55,54.5
@health_insider_2709,Daily Health,12897,2845,82,0,15,1.51,False,4.16,22.06,0.026,health,60,59.0
@sports_prime_2710,Core Sports,17358,4624,90,21,30,2.31,True,2.71,26.64,0.076,sports,80,76.4
@crypto_smart_2711,Core DeFi,5139,1358,31,0,10,2.51,False,3.66,26.44,0.064,crypto,57,54.8
@health_core_2712,Peak Wellness,2321,820,17,2,4,0.15,True,2.89,35.37,0.0,health,55,55.0
@sports_urban_2713,Urban Sports,6336,1577,57,16,18,0.7,True,4.97,24.89,0.046,sports,72,70.0
@entertainment_peak_2714,Prime Memes,201,64,1,0,0,2.15,False,4.1,32.17,0.116,entertainment,57,53.0
@education_peak_2715,Urban Lessons,2117,618,20,0,3,0.12,False,5.02,29.22,0.098,education,45,42.4
@entertainment_prime_2716,Urban Laughs,951,321,12,0,3,3.5,False,5.51,33.81,0.058,entertainment,57,55.0
@news_peak_2717,Quiet News,1896,445,5,1,1,0.15,True,1.72,23.48,0.128,news,45,41.6
@education_smart_2718,Alpha Lessons,12508,2618,83,0,22,2.06,False,4.68,20.93,0.046,education,60,58.3
@sports_alpha_2719,Urban Sports,30781,7489,132,34,26,1.22,True,2.61,24.33,0.023,sports,80,78.9
@news_vivid_2720,Core Report,668,190,6,1,1,0.2,True,5.95,28.47,0.021,news,57,56.3
@news_quiet_2721,Nova Report,6100,596,3,0,0,1.1,False,0.88,9.78,0.723,news,36.89,20.9
@health_daily_2722,Urban Fit,1602,497,25,6,7,2.22,True,6.91,31.07,0.075,health,80,76.4
@crypto_bright_2723,Core DeFi,21434,2298,25,5,9,35.4,True,1.69,10.72,0.098,crypto,45,42.4
@anime_prime_2724,Core Otaku,360,169,5,0,1,1.28,True,4.43,47.14,0.0,anime,57,57.0
@news_urban_2725,Daily Wire,411,156,2,0,0,0.13,False,2.39,38.05,0.033,news,42,41.2
@music_open_2726,Urban Music,534,229,3,1,1,1.05,True,2.17,43.04,0.051,music,67,65.0
@business_insider_2727,Daily Money,67324,10858,140,24,29,2.0,True,2.02,16.13,0.04,business,77,75.2
@business_global_2728,Daily Ventures,442,90,0,0,0,0.11,False,0.06,20.58,0.06,business,18.2,17.5
@lifestyle_daily_2729,Alpha Living,543,159,2,0,0,2.42,True,2.35,29.42,0.034,lifestyle,52,51.0
@entertainment_daily_2730,Quiet Laughs,7676,3042,63,18,17,1.37,True,2.95,39.64,0.013,entertainment,82,81.4
@crypto_peak_2731,Peak Coins,3946,1039,21,0,5,0.01,False,3.15,26.33,0.044,crypto,40,38.9
@music_smart_2732,Open Beats,37499,7016,229,0,66,1.42,False,4.7,18.71,0.034,music,55,53.9
@news_quiet_2733,Prime Wire,9285,2386,95,0,27,2.48,False,5.36,25.7,0.041,news,62,60.5
@music_quiet_2734,Urban Sound,6659,1646,48,11,12,0.61,True,3.97,24.73,0.122,music,72,66.7
@entertainment_core_2735,Daily Memes,9029,2139,28,6,11,1.22,True,2.38,23.69,0.115,entertainment,72,67.0
@lifestyle_urban_2736,Daily Style,2752,1128,30,8,5,3.82,True,4.29,41.0,0.093,lifestyle,70,66.1
@gaming_alpha_2737,Core Arena,6379,2597,32,0,10,2.02,False,2.09,40.72,0.0,gaming,62,62.0
@tech_insider_2738,Neon Tech,3218,562,22,0,3,0.13,False,5.47,17.48,0.0,tech,40,40.0
@news_core_2739,Peak Wire,713,283,10,0,3,2.27,False,6.16,39.78,0.009,news,62,61.7
@gaming_urban_2740,Core Arena,3763,1553,5,1,1,2.65,True,0.57,41.29,0.068,gaming,60,57.5
@politics_open_2741,Insider Forum,15868,1364,14,3,4,1.84,True,1.68,8.6,0.539,politics,54.3,36.7
@anime_peak_2742,Core Sakura,10190,2389,82,0,26,0.97,False,5.2,23.45,0.098,anime,60,56.5
@lifestyle_insider_2743,Core Living,28325,4696,104,0,35,1.44,False,3.82,16.58,0.05,lifestyle,55,53.4
@entertainment_open_2744,Urban Fun,2106,764,28,6,4,1.11,True,5.13,36.29,0.071,entertainment,80,76.6
@tech_insider_2745,Vivid Dev,463,186,8,2,2,2.7,True,6.4,40.18,0.061,tech,72,69.4
@politics_open_2746,Bright Politics,2981,865,25,5,9,1.8,True,4.26,29.04,0.055,politics,65,62.8
@music_smart_2747,Core Sound,2271,970,25,4,8,3.96,True,3.64,42.72,0.096,music,65,61.3
@education_core_2748,Vivid Lessons,699,199,2,0,1,0.66,True,2.26,28.49,0.022,education,47,46.4
@health_vivid_2749,Alpha Wellness,15835,6269,178,0,55,27.3,False,4.81,39.6,0.037,health,50,48.9
@tech_insider_2750,Peak Code,25313,6013,69,23,21,1.31,True,1.97,23.76,0.026,tech,75,73.9
@health_neon_2751,Daily Fit,2673,888,37,10,10,3.0,True,5.82,33.23,0.045,health,80,77.8
@crypto_vivid_2752,Vivid Crypto,9422,2651,22,5,6,0.61,True,1.16,28.15,0.007,crypto,57,56.7
@entertainment_alpha_2753,Neon Laughs,12419,3953,50,0,13,1.41,False,1.97,31.83,0.059,entertainment,60,57.9
@health_prime_2754,Quiet Wellness,1357,453,21,7,3,3.64,True,6.57,33.44,0.129,health,75,69.2
@lifestyle_vivid_2755,Insider Style,6787,2007,75,0,20,1.04,False,6.32,29.58,0.046,lifestyle,62,60.3
@politics_urban_2756,Urban Forum,379,121,0,0,0,3.96,False,0.06,32.11,0.045,politics,33.2,32.3
@health_insider_2757,Prime Care,651,206,5,1,1,1.01,True,3.4,31.67,0.066,health,67,64.4
@tech_smart_2758,Insider AI,10513,2361,42,0,12,0.79,False,2.46,22.46,0.028,tech,55,54.1
@news_core_2759,Vivid News,2922,1085,39,8,14,2.03,True,5.34,37.14,0.057,news,80,77.3
@lifestyle_open_2760,Quiet Travel,1721,218,3,0,0,12.0,False,2.47,12.71,0.061,lifestyle,35,33.7
@sports_open_2761,Peak Arena,911,397,9,3,2,0.88,True,4.16,43.66,0.143,sports,62,56.7
@music_insider_2762,Vivid Music,4914,834,17,5,7,1.24,True,3.78,16.99,0.162,music,60,54.2
@gaming_open_2763,Nova Quest,8507,2592,55,0,18,1.08,False,3.66,30.48,0.069,gaming,62,59.4
@business_global_2764,Urban Capital,1202,424,14,3,4,2.97,True,4.79,35.28,0.119,business,70,65.0
@sports_peak_2765,Neon League,622,233,3,0,0,2.85,False,2.66,37.48,0.024,sports,57,56.2
@news_quiet_2766,Peak Digest,275,99,1,0,0,0.2,True,1.95,36.19,0.008,news,42,41.8
@lifestyle_neon_2767,Alpha Travel,11207,3819,85,19,23,0.09,True,3.4,34.08,0.0,lifestyle,70,70.0
@lifestyle_bright_2768,Vivid Travel,1752,355,8,0,3,4.8,False,3.96,20.3,0.04,lifestyle,50,48.8
@business_core_2769,Global Ventures,5378,1602,30,0,7,0.56,False,2.73,29.8,0.035,business,52,50.9
@tech_prime_2770,Bright Code,1313,521,16,3,5,13.5,True,4.43,39.7,0.088,tech,55,52.1
@crypto_vivid_2771,Daily Crypto,1693,630,15,4,5,3.07,True,3.52,37.22,0.044,crypto,65,63.3
@gaming_quiet_2772,Open Arena,24964,6645,132,40,55,2.99,True,3.58,26.62,0.043,gaming,80,77.9
@news_peak_2773,Daily News,9354,4081,112,0,22,0.12,False,4.13,43.63,0.0,news,47,47.0
@health_core_2774,Bright Wellness,98054,33330,428,0,143,1.41,False,1.79,33.99,0.096,health,62,58.4
@education_nova_2775,Peak Academy,15270,4200,89,0,21,1.51,False,2.92,27.51,0.044,education,60,58.4
@business_smart_2776,Open Ventures,2086,859,13,4,2,1.56,True,2.68,41.22,0.063,business,70,67.4
@business_urban_2777,Vivid Market,1482,557,14,0,3,0.88,False,3.98,37.61,0.0,business,55,55.0
@politics_global_2778,Alpha Debate,3895,1083,32,8,9,1.11,True,4.85,27.83,0.077,politics,70,66.7
@lifestyle_urban_2779,Bright Home,859,272,4,0,1,1.36,False,2.54,31.74,0.06,lifestyle,57,54.9
@news_vivid_2780,Daily Wire,408,117,2,0,0,0.2,True,3.89,28.79,0.02,news,42,41.5
@crypto_peak_2781,Nova Chain,5999,1796,33,6,8,1.72,True,2.53,29.95,0.061,crypto,72,69.4
@entertainment_peak_2782,Prime Vibes,41252,12207,45,0,12,0.2,False,0.63,29.59,0.094,entertainment,40,37.7
@gaming_bright_2783,Daily Games,6361,1735,8,0,3,2.45,False,0.8,27.29,0.0,gaming,47,47.0
@gaming_vivid_2784,Open Arena,2076,766,23,0,5,2.35,False,4.24,36.94,0.02,gaming,60,59.3
@crypto_nova_2785,Insider Chain,2886,1172,41,0,13,0.49,False,6.03,40.64,0.0,crypto,55,55.0
@tech_core_2786,Alpha Dev,478,82,0,0,0,2.14,False,0.06,17.21,0.1,tech,28.2,26.5
@news_insider_2787,Bright Wire,68351,10110,157,0,40,0.63,False,2.7,14.79,0.052,news,52,50.4
@gaming_nova_2788,Daily Esports,24660,3561,28,0,10,1.3,False,1.32,14.44,0.56,gaming,50,33.2
@lifestyle_bright_2789,Neon Home,2380,895,17,0,3,1.13,False,3.58,37.64,0.039,lifestyle,60,58.6
@business_open_2790,Urban Money,3177,137,0,0,0,1.74,True,0.2,4.33,0.9,business,26.16,12.0
@crypto_bright_2791,Urban Chain,5478,942,24,0,8,2.24,False,3.63,17.2,0.051,crypto,52,50.4
@sports_open_2792,Alpha Match,16751,2597,85,0,25,0.57,False,4.71,15.51,0.0,sports,50,50.0
@crypto_vivid_2793,Nova Crypto,453,212,8,0,2,0.12,False,5.64,46.99,0.068,crypto,47,45.1
@entertainment_bright_2794,Nova Vibes,16327,1251,15,3,3,2.03,True,1.82,7.67,0.644,entertainment,53.83,33.0
@gaming_daily_2795,Insider Games,5344,1917,45,0,18,1.15,False,4.25,35.88,0.041,gaming,62,60.5
@music_prime_2796,Prime Music,13129,4522,102,28,28,1.96,True,3.34,34.45,0.046,music,85,82.7
@entertainment_prime_2797,Prime Fun,667,299,8,3,2,2.33,True,4.52,44.97,0.121,entertainment,67,62.1
@news_bright_2798,Vivid Report,4083,1476,35,0,9,1.2,False,3.53,36.17,0.112,news,60,56.0
@sports_neon_2799,Urban Arena,3772,1508,36,0,12,0.09,False,4.17,39.98,0.118,sports,45,41.8
@anime_urban_2800,Peak Anime,7675,1418,51,0,7,2.68,False,5.12,18.49,0.077,anime,57,54.4
@sports_core_2801,Urban Sports,5608,1472,39,0,12,2.45,False,4.47,26.26,0.086,sports,57,54.1
@politics_core_2802,Smart Debate,17474,6334,163,42,55,0.78,True,3.62,36.25,0.084,politics,80,76.0
@music_neon_2803,Bright Music,13754,3635,66,0,15,1.27,False,2.75,26.43,0.103,music,60,56.3
@news_prime_2804,Smart News,4577,1762,38,0,14,3.95,False,3.4,38.52,0.121,news,55,51.0
@entertainment_bright_2805,Prime Fun,1248,389,15,0,3,0.2,False,6.42,31.22,0.053,entertainment,55,53.3
@music_neon_2806,Vivid Sound,1953,842,15,0,4,2.32,False,2.91,43.15,0.09,music,60,56.8
@entertainment_bright_2807,Prime Laughs,121,28,0,0,0,1.45,True,2.92,23.26,0.008,entertainment,52,51.7
@business_alpha_2808,Nova Money,77599,8061,163,57,62,1.32,True,3.31,10.39,0.101,business,77,72.3
@crypto_peak_2809,Urban Crypto,8154,1999,56,21,15,1.95,True,4.4,24.52,0.039,crypto,77,75.2
@crypto_global_2810,Neon Chain,100,38,1,0,0,0.23,False,4.35,38.25,0.02,crypto,47,46.4
@entertainment_core_2811,Bright Fun,604,261,1,0,0,0.2,True,0.74,43.34,0.01,entertainment,37,36.8
@crypto_quiet_2812,Quiet Coins,4111,1212,31,9,7,2.62,True,3.56,29.5,0.016,crypto,70,69.3
@gaming_neon_2813,Alpha Quest,4084,207,0,0,0,3.64,False,0.39,5.09,0.666,gaming,25.34,15.2
@business_nova_2814,Daily Market,348,98,1,0,0,2.65,False,2.5,28.23,0.102,business,52,48.8
@politics_bright_2815,Insider Politics,3011,878,22,6,4,0.2,True,3.71,29.16,0.061,politics,60,57.8
@business_neon_2816,Prime Market,297,111,4,0,1,0.15,False,5.18,37.56,0.024,business,47,46.3
@news_nova_2817,Smart Report,1497,449,9,0,3,1.74,False,3.85,30.04,0.04,news,60,58.6
@lifestyle_global_2818,Vivid Living,18416,6235,2,0,0,3.67,True,0.05,33.86,0.075,lifestyle,41.0,39.2
@gaming_core_2819,Daily Quest,30384,1540,18,0,6,0.19,False,1.73,5.07,0.023,gaming,27.54,27.2
@politics_nova_2820,Peak Policy,1372,354,9,3,3,2.74,True,3.87,25.81,0.01,politics,65,64.6
@music_nova_2821,Open Tracks,11754,3695,66,22,9,2.83,True,2.57,31.44,0.03,music,85,83.4
@music_insider_2822,Core Sound,7102,383,5,0,2,1.21,False,2.3,5.39,0.429,music,44.7,33.2
@news_peak_2823,Alpha Digest,7381,501,9,0,2,1.72,False,2.79,6.79,0.449,news,45.39,33.2
@business_global_2824,Urban Capital,4615,921,6,0,2,0.16,False,1.25,19.97,0.072,business,30,28.7
@entertainment_nova_2825,Urban Laughs,5037,1562,36,9,11,5.23,True,4.24,31.02,0.027,entertainment,67,65.9
@news_peak_2826,Neon Digest,2051,734,15,5,2,4.48,True,3.69,35.8,0.038,news,65,63.5
@entertainment_prime_2827,Daily Vibes,868,277,8,0,1,2.22,False,4.58,31.94,0.014,entertainment,57,56.5
@gaming_insider_2828,Peak Arena,39040,7857,14,2,3,0.3,True,0.27,20.13,0.0,gaming,45.4,45.4
@business_vivid_2829,Nova Ventures,2825,739,7,0,2,2.14,False,1.82,26.19,0.04,business,50,48.8
@lifestyle_quiet_2830,Nova Living,943,346,9,2,2,29.4,True,3.93,36.7,0.022,lifestyle,52,51.3
@tech_smart_2831,Prime Code,153619,12421,259,0,74,37.7,False,3.62,8.09,0.018,tech,39.04,38.6
@music_bright_2832,Nova Music,751,154,3,0,1,1.62,False,3.34,20.6,0.036,music,52,50.9
@sports_neon_2833,Urban Match,15462,3375,115,0,22,33.3,False,5.24,21.83,0.084,sports,50,47.5
@gaming_daily_2834,Core Quest,21339,5004,202,31,56,0.04,True,5.43,23.45,0.05,gaming,70,67.9
@news_global_2835,Alpha Digest,17212,3553,74,20,27,0.04,True,3.68,20.65,0.072,news,65,62.2
@gacha_urban_2836,Peak Gacha,7934,3224,88,25,29,2.12,True,4.05,40.64,0.058,gacha,82,79.2
@news_open_2837,Quiet Digest,4568,2117,29,8,5,0.17,True,1.97,46.36,0.046,news,55,53.5
@news_insider_2838,Bright Digest,28699,2745,7,2,1,0.81,True,0.47,9.57,0.125,news,44.18,40.9
@business_nova_2839,Alpha Market,8571,2370,39,16,15,1.82,True,2.96,27.66,0.065,business,77,74.0
@news_peak_2840,Daily Wire,18442,6068,65,0,20,0.2,False,1.89,32.91,0.037,news,50,48.9
@sports_global_2841,Insider League,128,32,1,0,0,2.15,False,6.12,25.57,0.074,sports,57,54.5
@business_open_2842,Prime Market,10250,2467,44,7,14,0.64,True,2.52,24.07,0.123,business,70,64.8
@education_neon_2843,Open Learn,3858,1093,44,7,8,1.82,True,5.87,28.33,0.052,education,75,72.6
@tech_vivid_2844,Urban Dev,38316,7672,217,0,47,1.5,False,4.55,20.02,0.031,tech,60,58.9
@news_vivid_2845,Global Report,1908,608,16,0,3,2.94,False,4.34,31.91,0.005,news,60,59.8
@health_nova_2846,Neon Wellness,4172,424,1,0,0,0.75,True,0.46,10.17,0.056,health,34.2,33.0
@crypto_neon_2847,Global DeFi,1149,71,0,0,0,0.7,False,0.93,6.2,0.67,crypto,28.1,16.8
@entertainment_open_2848,Bright Memes,11703,2073,18,0,4,1.76,False,1.57,17.71,0.096,entertainment,50,47.1
@news_daily_2849,Urban Digest,10644,2945,40,13,15,2.07,True,2.2,27.67,0.093,news,80,75.5
@business_urban_2850,Core Market,1777,519,7,0,2,32.3,False,2.24,29.24,0.011,business,40,39.7
